dt,site,clim_var,value
2023-08-12T06:35:00Z,C1,sr,0
2023-08-12T06:36:00Z,C1,sr,0
2023-08-12T06:43:00Z,Eldo,sr,0
2023-08-12T06:44:00Z,B1,sr,0
2023-08-12T06:44:00Z,Eldo,sr,0
2023-08-12T06:45:00Z,B1,sr,0
2023-08-12T06:45:00Z,Eldo,sr,0
2023-08-12T06:46:00Z,B1,sr,0
2023-08-12T06:46:00Z,C1,sr,0
2023-08-12T06:47:00Z,C1,sr,0
2023-08-12T06:48:00Z,C1,sr,0
2023-08-12T06:55:00Z,Eldo,sr,0
2023-08-12T06:56:00Z,B1,sr,0
2023-08-12T06:56:00Z,Eldo,sr,0
2023-08-12T06:57:00Z,B1,sr,0
2023-08-12T06:57:00Z,Eldo,sr,0
2023-08-12T06:58:00Z,B1,sr,0
2023-08-12T06:58:00Z,C1,sr,0
2023-08-12T06:59:00Z,C1,sr,0
2023-08-12T07:00:00Z,C1,sr,0
2023-08-12T07:07:00Z,Eldo,sr,0
2023-08-12T07:08:00Z,B1,sr,0
2023-08-12T07:08:00Z,Eldo,sr,0
2023-08-12T07:09:00Z,B1,sr,0
2023-08-12T07:09:00Z,Eldo,sr,0
2023-08-12T07:10:00Z,B1,sr,0
2023-08-12T07:10:00Z,C1,sr,0
2023-08-12T07:11:00Z,C1,sr,0
2023-08-12T07:12:00Z,C1,sr,0
2023-08-12T07:19:00Z,Eldo,sr,0
2023-08-12T07:20:00Z,B1,sr,0
2023-08-12T07:20:00Z,Eldo,sr,0
2023-08-12T07:21:00Z,B1,sr,0
2023-08-12T07:21:00Z,Eldo,sr,0
2023-08-12T07:22:00Z,B1,sr,0
2023-08-12T07:22:00Z,C1,sr,0
2023-08-12T07:23:00Z,C1,sr,0
2023-08-12T07:24:00Z,C1,sr,0
2023-08-12T07:31:00Z,Eldo,sr,0
2023-08-12T07:32:00Z,B1,sr,0
2023-08-12T07:32:00Z,Eldo,sr,0
2023-08-12T07:33:00Z,B1,sr,0
2023-08-12T07:33:00Z,Eldo,sr,0
2023-08-12T07:34:00Z,B1,sr,0
2023-08-12T07:34:00Z,C1,sr,0
2023-08-12T07:35:00Z,C1,sr,0
2023-08-12T07:36:00Z,C1,sr,0
2023-08-12T07:43:00Z,Eldo,sr,0
2023-08-12T07:44:00Z,B1,sr,0
2023-08-12T07:44:00Z,Eldo,sr,0
2023-08-12T07:45:00Z,B1,sr,0
2023-08-12T07:45:00Z,Eldo,sr,0
2023-08-12T07:46:00Z,B1,sr,0
2023-08-12T07:46:00Z,C1,sr,0
2023-08-12T07:47:00Z,C1,sr,0
2023-08-12T07:48:00Z,C1,sr,0
2023-08-12T07:55:00Z,Eldo,sr,0
2023-08-12T07:56:00Z,B1,sr,0
2023-08-12T07:56:00Z,Eldo,sr,0
2023-08-12T07:57:00Z,B1,sr,0
2023-08-12T07:57:00Z,Eldo,sr,0
2023-08-12T07:58:00Z,B1,sr,0
2023-08-12T07:58:00Z,C1,sr,0
2023-08-12T07:59:00Z,C1,sr,0
2023-08-11T10:02:00Z,B1,sr,0
2023-08-11T10:03:00Z,B1,sr,0
2023-08-11T10:04:00Z,B1,sr,0
2023-08-11T10:04:00Z,C1,sr,0
2023-08-11T10:05:00Z,C1,sr,0
2023-08-11T10:06:00Z,C1,sr,0
2023-08-11T10:14:00Z,B1,sr,0
2023-08-11T10:15:00Z,B1,sr,0
2023-08-11T10:16:00Z,B1,sr,0
2023-08-11T10:16:00Z,C1,sr,0
2023-08-11T10:17:00Z,C1,sr,0
2023-08-11T10:18:00Z,C1,sr,0
2023-08-11T10:26:00Z,B1,sr,0
2023-08-11T10:27:00Z,B1,sr,0
2023-08-11T10:28:00Z,B1,sr,0
2023-08-11T10:28:00Z,C1,sr,0
2023-08-11T10:29:00Z,C1,sr,0
2023-08-11T10:30:00Z,C1,sr,0
2023-08-11T10:38:00Z,B1,sr,0
2023-08-11T10:39:00Z,B1,sr,0
2023-08-11T10:40:00Z,B1,sr,0
2023-08-11T10:40:00Z,C1,sr,0
2023-08-11T10:41:00Z,C1,sr,0
2023-08-11T10:42:00Z,C1,sr,0
2023-08-11T10:50:00Z,B1,sr,0
2023-08-11T10:51:00Z,B1,sr,0
2023-08-11T10:52:00Z,B1,sr,0
2023-08-11T10:52:00Z,C1,sr,0
2023-08-11T10:53:00Z,C1,sr,0
2023-08-11T10:54:00Z,C1,sr,0
2023-08-11T11:03:00Z,B1,sr,0
2023-08-11T11:04:00Z,B1,sr,0
2023-08-11T11:04:00Z,C1,sr,0
2023-08-11T11:05:00Z,C1,sr,0
2023-08-11T11:06:00Z,C1,sr,0
2023-08-11T11:15:00Z,B1,sr,0
2023-08-11T11:16:00Z,B1,sr,0
2023-08-11T11:17:00Z,C1,sr,0
2023-08-11T11:18:00Z,C1,sr,0
2023-08-11T11:27:00Z,B1,sr,0
2023-08-11T11:28:00Z,B1,sr,0
2023-08-11T11:29:00Z,B1,sr,0
2023-08-11T11:29:00Z,C1,sr,0
2023-08-11T11:30:00Z,C1,sr,0
2023-08-11T11:31:00Z,C1,sr,0
2023-08-11T11:39:00Z,B1,sr,0
2023-08-11T11:40:00Z,B1,sr,0
2023-08-11T11:41:00Z,B1,sr,0
2023-08-11T11:41:00Z,C1,sr,0
2023-08-11T11:42:00Z,C1,sr,0
2023-08-11T11:43:00Z,C1,sr,0
2023-08-11T11:51:00Z,B1,sr,0
2023-08-11T11:52:00Z,B1,sr,0
2023-08-11T11:53:00Z,B1,sr,0
2023-08-11T11:53:00Z,C1,sr,0
2023-08-11T11:54:00Z,C1,sr,0
2023-08-11T11:55:00Z,C1,sr,0
2023-08-11T12:03:00Z,B1,sr,0
2023-08-11T12:04:00Z,B1,sr,0
2023-08-11T12:05:00Z,B1,sr,0
2023-08-11T12:05:00Z,C1,sr,0
2023-08-11T12:06:00Z,C1,sr,0
2023-08-11T12:07:00Z,C1,sr,0
2023-08-11T12:15:00Z,B1,sr,0
2023-08-11T12:16:00Z,B1,sr,0
2023-08-11T12:17:00Z,B1,sr,0
2023-08-11T12:17:00Z,C1,sr,0
2023-08-11T12:18:00Z,C1,sr,0
2023-08-11T12:19:00Z,C1,sr,0
2023-08-11T12:27:00Z,B1,sr,0
2023-08-11T12:28:00Z,B1,sr,0
2023-08-11T12:29:00Z,B1,sr,0
2023-08-11T12:29:00Z,C1,sr,0
2023-08-11T12:30:00Z,C1,sr,0
2023-08-11T12:31:00Z,C1,sr,0
2023-08-11T12:39:00Z,B1,sr,0
2023-08-11T12:40:00Z,B1,sr,0
2023-08-11T12:41:00Z,B1,sr,0
2023-08-11T12:41:00Z,C1,sr,0
2023-08-11T12:42:00Z,C1,sr,0
2023-08-11T12:43:00Z,C1,sr,0
2023-08-11T12:51:00Z,B1,sr,0
2023-08-11T12:52:00Z,B1,sr,0
2023-08-11T12:53:00Z,B1,sr,0
2023-08-11T12:53:00Z,C1,sr,0
2023-08-11T12:54:00Z,C1,sr,0
2023-08-11T12:55:00Z,C1,sr,0
2023-08-11T13:03:00Z,B1,sr,0
2023-08-11T13:04:00Z,B1,sr,0
2023-08-11T13:05:00Z,B1,sr,0
2023-08-11T13:05:00Z,C1,sr,0
2023-08-11T13:06:00Z,C1,sr,0
2023-08-11T13:07:00Z,C1,sr,0
2023-08-11T13:15:00Z,B1,sr,0
2023-08-11T13:16:00Z,B1,sr,0
2023-08-11T13:17:00Z,B1,sr,0
2023-08-11T13:17:00Z,C1,sr,0
2023-08-11T13:18:00Z,C1,sr,0
2023-08-11T13:19:00Z,C1,sr,0
2023-08-11T13:27:00Z,B1,sr,0
2023-08-11T13:28:00Z,B1,sr,0
2023-08-11T13:29:00Z,B1,sr,0
2023-08-11T13:29:00Z,C1,sr,0
2023-08-11T13:30:00Z,C1,sr,0
2023-08-11T13:31:00Z,C1,sr,0.6666666666666666
2023-08-11T13:39:00Z,B1,sr,0
2023-08-11T13:40:00Z,B1,sr,0
2023-08-11T13:41:00Z,B1,sr,0
2023-08-11T13:41:00Z,C1,sr,65
2023-08-11T13:42:00Z,C1,sr,68.625
2023-08-11T13:43:00Z,C1,sr,74.71428571428571
2023-08-11T13:51:00Z,B1,sr,0
2023-08-11T13:52:00Z,B1,sr,0
2023-08-11T13:53:00Z,B1,sr,0
2023-08-11T13:53:00Z,C1,sr,113.5
2023-08-11T13:54:00Z,C1,sr,122
2023-08-11T13:55:00Z,C1,sr,115.57142857142857
2023-08-11T14:03:00Z,B1,sr,0
2023-08-11T14:04:00Z,B1,sr,3.4444444444444446
2023-08-11T14:05:00Z,B1,sr,18
2023-08-11T14:05:00Z,C1,sr,114
2023-08-11T14:06:00Z,C1,sr,101.77777777777777
2023-08-11T14:07:00Z,C1,sr,185.625
2023-08-11T14:16:00Z,B1,sr,87.11111111111111
2023-08-11T14:17:00Z,B1,sr,91.66666666666667
2023-08-11T14:17:00Z,C1,sr,272
2023-08-11T14:18:00Z,C1,sr,272.625
2023-08-11T14:19:00Z,C1,sr,278.77777777777777
2023-08-11T14:28:00Z,B1,sr,187.625
2023-08-11T14:29:00Z,B1,sr,196.11111111111111
2023-08-11T14:30:00Z,B1,sr,203
2023-08-11T14:30:00Z,C1,sr,354.1111111111111
2023-08-11T14:31:00Z,C1,sr,362.375
2023-08-11T14:32:00Z,C1,sr,368
2023-08-11T14:40:00Z,B1,sr,289.125
2023-08-11T14:41:00Z,B1,sr,295.25
2023-08-11T14:42:00Z,B1,sr,300
2023-08-11T14:42:00Z,C1,sr,436.375
2023-08-11T14:43:00Z,C1,sr,445.77777777777777
2023-08-11T14:44:00Z,C1,sr,448
2023-08-11T14:52:00Z,B1,sr,348.7142857142857
2023-08-11T14:53:00Z,B1,sr,353.6666666666667
2023-08-11T14:54:00Z,B1,sr,357.5
2023-08-11T14:54:00Z,C1,sr,498.57142857142856
2023-08-11T14:55:00Z,C1,sr,501.3333333333333
2023-08-11T14:56:00Z,C1,sr,486.5
2023-08-11T15:04:00Z,B1,sr,336
2023-08-11T15:05:00Z,B1,sr,421.44444444444446
2023-08-11T15:06:00Z,B1,sr,426
2023-08-11T15:06:00Z,C1,sr,603.8571428571429
2023-08-11T15:07:00Z,C1,sr,608.6666666666666
2023-08-11T15:08:00Z,C1,sr,611.5
2023-08-11T15:16:00Z,B1,sr,476.3333333333333
2023-08-11T15:17:00Z,B1,sr,480.55555555555554
2023-08-11T15:18:00Z,B1,sr,486.6666666666667
2023-08-11T15:18:00Z,C1,sr,685.5
2023-08-11T15:19:00Z,C1,sr,689.7777777777778
2023-08-11T15:20:00Z,C1,sr,693.3333333333334
2023-08-11T15:28:00Z,B1,sr,562.2
2023-08-11T15:29:00Z,B1,sr,564.4444444444445
2023-08-11T15:30:00Z,B1,sr,569.25
2023-08-11T15:30:00Z,C1,sr,758.3333333333334
2023-08-11T15:31:00Z,C1,sr,770.125
2023-08-11T15:32:00Z,C1,sr,777.5
2023-08-11T15:40:00Z,B1,sr,625.6
2023-08-11T15:41:00Z,B1,sr,622.75
2023-08-11T15:42:00Z,B1,sr,631.4
2023-08-11T15:42:00Z,C1,sr,846.6
2023-08-11T15:43:00Z,C1,sr,849.3333333333334
2023-08-11T15:44:00Z,C1,sr,851.25
2023-08-11T15:52:00Z,B1,sr,699
2023-08-11T15:53:00Z,B1,sr,700.1111111111111
2023-08-11T15:54:00Z,B1,sr,704
2023-08-11T15:54:00Z,C1,sr,915.4
2023-08-11T15:55:00Z,C1,sr,922.625
2023-08-11T15:56:00Z,C1,sr,927.8
2023-08-11T16:04:00Z,B1,sr,769
2023-08-11T16:05:00Z,B1,sr,769.8888888888889
2023-08-11T16:06:00Z,B1,sr,773.8333333333334
2023-08-11T16:06:00Z,C1,sr,990
2023-08-11T16:07:00Z,C1,sr,994.2222222222222
2023-08-11T16:08:00Z,C1,sr,1001
2023-08-11T16:16:00Z,B1,sr,845.3333333333334
2023-08-11T16:17:00Z,B1,sr,849
2023-08-11T16:18:00Z,B1,sr,853.5
2023-08-11T16:18:00Z,C1,sr,1060.6666666666667
2023-08-11T16:19:00Z,C1,sr,1066.7777777777778
2023-08-11T16:20:00Z,C1,sr,1070.5
2023-08-11T16:28:00Z,B1,sr,913.6666666666666
2023-08-11T16:29:00Z,B1,sr,916.4444444444445
2023-08-11T16:30:00Z,B1,sr,921.1666666666666
2023-08-11T16:30:00Z,C1,sr,1137.3333333333333
2023-08-11T16:31:00Z,C1,sr,1141.5
2023-08-11T16:32:00Z,C1,sr,1149.857142857143
2023-08-11T16:40:00Z,B1,sr,976.5
2023-08-11T16:41:00Z,B1,sr,977.2222222222222
2023-08-11T16:42:00Z,B1,sr,982.8571428571429
2023-08-11T16:42:00Z,C1,sr,1199.5
2023-08-11T16:43:00Z,C1,sr,1206.111111111111
2023-08-11T16:44:00Z,C1,sr,1216.5714285714287
2023-08-11T16:52:00Z,B1,sr,1052
2023-08-11T16:53:00Z,B1,sr,1056.5555555555557
2023-08-11T16:54:00Z,B1,sr,1063.4285714285713
2023-08-11T16:54:00Z,C1,sr,1265
2023-08-11T16:55:00Z,C1,sr,1268
2023-08-11T16:56:00Z,C1,sr,1270.25
2023-08-11T17:04:00Z,B1,sr,1149
2023-08-11T17:05:00Z,B1,sr,1144.111111111111
2023-08-11T17:06:00Z,B1,sr,1137.75
2023-08-11T17:06:00Z,C1,sr,1330
2023-08-11T17:07:00Z,C1,sr,1328.5555555555557
2023-08-11T17:08:00Z,C1,sr,1331.625
2023-08-11T17:16:00Z,B1,sr,10
2023-08-11T17:17:00Z,B1,sr,2
2023-08-11T17:18:00Z,B1,sr,1004.75
2023-08-11T17:19:00Z,C1,sr,1390.6666666666667
2023-08-11T17:20:00Z,C1,sr,1390.2222222222222
2023-08-11T17:29:00Z,B1,sr,1296.5555555555557
2023-08-11T17:30:00Z,B1,sr,1105.3333333333333
2023-08-11T17:31:00Z,C1,sr,1442.111111111111
2023-08-11T17:32:00Z,C1,sr,1448.75
2023-08-11T17:33:00Z,C1,sr,1455
2023-08-11T17:41:00Z,B1,sr,64.66666666666667
2023-08-11T17:42:00Z,B1,sr,317.22222222222223
2023-08-11T17:43:00Z,C1,sr,1489.375
2023-08-11T17:44:00Z,C1,sr,1493.888888888889
2023-08-11T17:45:00Z,C1,sr,1501
2023-08-11T17:53:00Z,B1,sr,1459.875
2023-08-11T17:54:00Z,B1,sr,501.3333333333333
2023-08-11T17:55:00Z,B1,sr,114
2023-08-11T17:55:00Z,C1,sr,1542.5
2023-08-11T17:56:00Z,C1,sr,1545.75
2023-08-11T17:57:00Z,C1,sr,1552
2023-08-12T08:00:00Z,C1,sr,0
2023-08-12T08:07:00Z,Eldo,sr,0
2023-08-12T08:08:00Z,B1,sr,0
2023-08-12T08:08:00Z,Eldo,sr,0
2023-08-12T08:09:00Z,B1,sr,0
2023-08-12T08:09:00Z,Eldo,sr,0
2023-08-12T08:10:00Z,B1,sr,0
2023-08-12T08:10:00Z,C1,sr,0
2023-08-12T08:11:00Z,C1,sr,0
2023-08-12T08:12:00Z,C1,sr,0
2023-08-12T08:19:00Z,Eldo,sr,0
2023-08-12T08:20:00Z,B1,sr,0
2023-08-12T08:20:00Z,Eldo,sr,0
2023-08-12T08:21:00Z,B1,sr,0
2023-08-12T08:21:00Z,Eldo,sr,0
2023-08-12T08:22:00Z,B1,sr,0
2023-08-12T08:22:00Z,C1,sr,0
2023-08-12T08:23:00Z,C1,sr,0
2023-08-12T08:24:00Z,C1,sr,0
2023-08-12T08:31:00Z,Eldo,sr,0
2023-08-12T08:32:00Z,B1,sr,0
2023-08-12T08:32:00Z,Eldo,sr,0
2023-08-12T08:33:00Z,B1,sr,0
2023-08-12T08:33:00Z,Eldo,sr,0
2023-08-12T08:34:00Z,B1,sr,0
2023-08-12T08:34:00Z,C1,sr,0
2023-08-12T08:35:00Z,C1,sr,0
2023-08-12T08:36:00Z,C1,sr,0
2023-08-12T08:43:00Z,Eldo,sr,0
2023-08-12T08:44:00Z,Eldo,sr,0
2023-08-12T08:45:00Z,B1,sr,0
2023-08-12T08:45:00Z,Eldo,sr,0
2023-08-12T08:46:00Z,B1,sr,0
2023-08-12T08:46:00Z,C1,sr,0
2023-08-12T08:47:00Z,C1,sr,0
2023-08-12T08:48:00Z,C1,sr,0
2023-08-12T08:55:00Z,Eldo,sr,0
2023-08-12T08:56:00Z,Eldo,sr,0
2023-08-12T08:57:00Z,B1,sr,0
2023-08-12T08:57:00Z,Eldo,sr,0
2023-08-12T08:58:00Z,B1,sr,0
2023-08-12T08:58:00Z,C1,sr,0
2023-08-12T08:59:00Z,B1,sr,0
2023-08-12T08:59:00Z,C1,sr,0
2023-08-12T18:00:00Z,B1,sr,470.8888888888889
2023-08-12T18:01:00Z,B1,sr,491.8
2023-08-12T18:01:00Z,C1,sr,963.5
2023-08-12T18:02:00Z,C1,sr,741.25
2023-08-12T18:03:00Z,C1,sr,626.1666666666666
2023-08-12T18:10:00Z,Eldo,sr,682.5555555555555
2023-08-12T18:11:00Z,B1,sr,506.5
2023-08-12T18:11:00Z,Eldo,sr,705.875
2023-08-12T18:12:00Z,B1,sr,525.875
2023-08-12T18:12:00Z,Eldo,sr,721
2023-08-12T18:13:00Z,B1,sr,556.1666666666666
2023-08-12T18:13:00Z,C1,sr,551
2023-08-12T18:14:00Z,C1,sr,574.5555555555555
2023-08-12T18:15:00Z,C1,sr,635.8333333333334
2023-08-12T18:22:00Z,Eldo,sr,681.75
2023-08-12T18:23:00Z,B1,sr,582.3333333333334
2023-08-12T18:23:00Z,Eldo,sr,685.3333333333334
2023-08-12T18:24:00Z,B1,sr,560.5555555555555
2023-08-12T18:24:00Z,Eldo,sr,688
2023-08-12T18:25:00Z,B1,sr,556.5
2023-08-12T18:25:00Z,C1,sr,555.6666666666666
2023-08-12T18:26:00Z,C1,sr,549.625
2023-08-12T18:27:00Z,C1,sr,541
2023-08-12T18:34:00Z,Eldo,sr,814.375
2023-08-12T18:35:00Z,B1,sr,992.5
2023-08-12T18:35:00Z,Eldo,sr,825
2023-08-12T18:36:00Z,B1,sr,979.7777777777778
2023-08-12T18:36:00Z,Eldo,sr,833
2023-08-12T18:37:00Z,B1,sr,965.2857142857143
2023-08-12T18:37:00Z,C1,sr,344
2023-08-12T18:38:00Z,C1,sr,337.55555555555554
2023-08-12T18:39:00Z,C1,sr,331.14285714285717
2023-08-12T18:46:00Z,Eldo,sr,1299.2857142857142
2023-08-12T18:47:00Z,B1,sr,832
2023-08-12T18:47:00Z,Eldo,sr,1283
2023-08-12T18:48:00Z,B1,sr,851.375
2023-08-12T18:48:00Z,Eldo,sr,1315
2023-08-12T18:49:00Z,B1,sr,873
2023-08-12T18:49:00Z,C1,sr,426
2023-08-12T18:50:00Z,C1,sr,412.6666666666667
2023-08-12T18:51:00Z,C1,sr,395.7142857142857
2023-08-12T18:58:00Z,Eldo,sr,1263.8333333333333
2023-08-12T18:59:00Z,B1,sr,614
2023-08-12T18:59:00Z,Eldo,sr,1230.4444444444443
2023-08-12T19:00:00Z,B1,sr,635.3333333333334
2023-08-12T19:00:00Z,Eldo,sr,1211.3333333333333
2023-08-12T19:01:00Z,B1,sr,684.125
2023-08-12T19:01:00Z,C1,sr,423
2023-08-12T19:02:00Z,C1,sr,442.6666666666667
2023-08-12T19:03:00Z,C1,sr,490.25
2023-08-12T19:10:00Z,Eldo,sr,904.5
2023-08-12T19:11:00Z,B1,sr,683
2023-08-12T19:11:00Z,Eldo,sr,882.125
2023-08-12T19:12:00Z,B1,sr,663.375
2023-08-12T19:12:00Z,Eldo,sr,872.25
2023-08-12T19:13:00Z,B1,sr,636.2222222222222
2023-08-12T19:13:00Z,C1,sr,1551
2023-08-12T19:14:00Z,C1,sr,1380.375
2023-08-12T19:15:00Z,C1,sr,1303.888888888889
2023-08-12T19:22:00Z,Eldo,sr,1938.3333333333333
2023-08-12T19:23:00Z,Eldo,sr,1911
2023-08-12T19:24:00Z,B1,sr,1240
2023-08-12T19:24:00Z,Eldo,sr,1799
2023-08-12T19:25:00Z,B1,sr,1023.8888888888889
2023-08-12T19:26:00Z,C1,sr,799
2023-08-12T19:27:00Z,C1,sr,727
2023-08-12T19:28:00Z,C1,sr,688
2023-08-12T19:34:00Z,Eldo,sr,1230
2023-08-12T19:35:00Z,Eldo,sr,1178.2222222222222
2023-08-12T19:36:00Z,B1,sr,592.125
2023-08-12T19:36:00Z,Eldo,sr,1394
2023-08-12T19:37:00Z,B1,sr,552.6666666666666
2023-08-12T19:38:00Z,B1,sr,529
2023-08-12T19:38:00Z,C1,sr,359.55555555555554
2023-08-12T19:39:00Z,C1,sr,343.125
2023-08-12T19:40:00Z,C1,sr,341
2023-08-12T19:46:00Z,Eldo,sr,1928.2
2023-08-12T19:47:00Z,Eldo,sr,1620
2023-08-12T19:48:00Z,B1,sr,324
2023-08-12T19:48:00Z,Eldo,sr,1191.4
2023-08-12T19:49:00Z,B1,sr,337.6666666666667
2023-08-12T19:50:00Z,B1,sr,346
2023-08-12T19:50:00Z,C1,sr,434.625
2023-08-12T19:51:00Z,C1,sr,399.77777777777777
2023-08-12T19:52:00Z,C1,sr,376
2023-08-12T19:58:00Z,Eldo,sr,1654.5
2023-08-12T19:59:00Z,Eldo,sr,1588.888888888889
2023-08-12T20:00:00Z,B1,sr,403.25
2023-08-12T20:00:00Z,Eldo,sr,1357.4
2023-08-12T20:01:00Z,B1,sr,353.22222222222223
2023-08-12T20:02:00Z,B1,sr,332
2023-08-12T20:02:00Z,C1,sr,186.375
2023-08-12T20:03:00Z,C1,sr,195.77777777777777
2023-08-12T20:04:00Z,C1,sr,209
2023-08-12T20:10:00Z,Eldo,sr,930.75
2023-08-12T20:11:00Z,Eldo,sr,998.5555555555555
2023-08-12T20:12:00Z,B1,sr,252.42857142857142
2023-08-12T20:12:00Z,Eldo,sr,991.4
2023-08-12T20:13:00Z,B1,sr,278.22222222222223
2023-08-12T20:14:00Z,B1,sr,301
2023-08-12T20:14:00Z,C1,sr,160.125
2023-08-12T20:15:00Z,C1,sr,171.55555555555554
2023-08-12T20:16:00Z,C1,sr,175
2023-08-12T20:22:00Z,Eldo,sr,1209
2023-08-12T20:23:00Z,Eldo,sr,1254.625
2023-08-12T20:24:00Z,B1,sr,77
2023-08-12T20:24:00Z,Eldo,sr,1319.1666666666667
2023-08-12T20:25:00Z,B1,sr,59.44444444444444
2023-08-12T20:26:00Z,B1,sr,48
2023-08-12T20:26:00Z,C1,sr,95.14285714285714
2023-08-12T20:27:00Z,C1,sr,95.22222222222223
2023-08-12T20:28:00Z,C1,sr,96.5
2023-08-12T20:34:00Z,Eldo,sr,1697.6666666666667
2023-08-12T20:35:00Z,Eldo,sr,1699.111111111111
2023-08-12T20:36:00Z,B1,sr,62.285714285714285
2023-08-12T20:36:00Z,Eldo,sr,1714.8333333333333
2023-08-12T20:37:00Z,B1,sr,75.88888888888889
2023-08-12T20:38:00Z,B1,sr,83.5
2023-08-12T20:38:00Z,C1,sr,317.85714285714283
2023-08-12T20:39:00Z,C1,sr,314.44444444444446
2023-08-12T20:40:00Z,C1,sr,303.5
2023-08-12T20:46:00Z,Eldo,sr,1005.6666666666666
2023-08-12T20:47:00Z,Eldo,sr,957.3333333333334
2023-08-12T20:48:00Z,B1,sr,271
2023-08-12T20:48:00Z,Eldo,sr,1098.5
2023-08-12T20:49:00Z,B1,sr,293.375
2023-08-12T20:50:00Z,B1,sr,309.3333333333333
2023-08-12T20:50:00Z,C1,sr,314
2023-08-12T20:51:00Z,C1,sr,313
2023-08-12T20:52:00Z,C1,sr,308.5
2023-08-12T20:58:00Z,Eldo,sr,455.6666666666667
2023-08-12T20:59:00Z,Eldo,sr,447.875
2023-08-12T21:00:00Z,B1,sr,363.6666666666667
2023-08-12T21:00:00Z,Eldo,sr,440.14285714285717
2023-08-12T21:01:00Z,B1,sr,345.6666666666667
2023-08-12T21:02:00Z,B1,sr,334.3333333333333
2023-08-12T21:02:00Z,C1,sr,206.33333333333334
2023-08-12T21:03:00Z,C1,sr,197
2023-08-12T21:04:00Z,C1,sr,192.66666666666666
2023-08-12T21:10:00Z,Eldo,sr,317
2023-08-12T21:11:00Z,Eldo,sr,303.625
2023-08-12T21:12:00Z,B1,sr,223
2023-08-12T21:12:00Z,Eldo,sr,294.57142857142856
2023-08-12T21:13:00Z,B1,sr,219.625
2023-08-12T21:14:00Z,B1,sr,217.25
2023-08-12T21:14:00Z,C1,sr,114.16666666666667
2023-08-12T21:15:00Z,C1,sr,124.22222222222223
2023-08-12T21:16:00Z,C1,sr,128.33333333333334
2023-08-12T21:22:00Z,Eldo,sr,342
2023-08-12T21:23:00Z,Eldo,sr,352.77777777777777
2023-08-12T21:24:00Z,B1,sr,175.8
2023-08-12T21:24:00Z,Eldo,sr,364.57142857142856
2023-08-12T21:25:00Z,B1,sr,170.33333333333334
2023-08-12T21:26:00Z,B1,sr,163
2023-08-12T21:26:00Z,C1,sr,112.16666666666667
2023-08-12T21:27:00Z,C1,sr,123.625
2023-08-12T21:28:00Z,C1,sr,131.25
2023-08-12T21:34:00Z,Eldo,sr,541
2023-08-12T21:35:00Z,Eldo,sr,493.3333333333333
2023-08-12T21:36:00Z,B1,sr,141
2023-08-12T21:36:00Z,Eldo,sr,399.42857142857144
2023-08-12T21:37:00Z,B1,sr,135.22222222222223
2023-08-12T21:38:00Z,B1,sr,131.5
2023-08-12T21:38:00Z,C1,sr,111.8
2023-08-12T21:39:00Z,C1,sr,113
2023-08-12T21:40:00Z,C1,sr,114.75
2023-08-12T21:46:00Z,Eldo,sr,220.5
2023-08-12T21:47:00Z,Eldo,sr,211.88888888888889
2023-08-12T21:48:00Z,B1,sr,128.8
2023-08-12T21:48:00Z,Eldo,sr,206
2023-08-12T21:49:00Z,B1,sr,123
2023-08-12T21:50:00Z,B1,sr,115.2
2023-08-12T21:50:00Z,C1,sr,93.8
2023-08-12T21:51:00Z,C1,sr,88.11111111111111
2023-08-12T21:52:00Z,C1,sr,82
2023-08-12T21:58:00Z,Eldo,sr,211
2023-08-12T21:59:00Z,Eldo,sr,216.25
2023-08-12T22:00:00Z,B1,sr,39.5
2023-08-12T22:00:00Z,Eldo,sr,220.125
2023-08-12T22:01:00Z,B1,sr,36.55555555555556
2023-08-12T22:02:00Z,B1,sr,33.6
2023-08-12T22:02:00Z,C1,sr,35
2023-08-12T22:03:00Z,C1,sr,36.55555555555556
2023-08-12T22:04:00Z,C1,sr,40
2023-08-12T22:10:00Z,Eldo,sr,227
2023-08-12T22:11:00Z,Eldo,sr,231.11111111111111
2023-08-12T22:12:00Z,B1,sr,48.25
2023-08-12T22:12:00Z,Eldo,sr,238.125
2023-08-12T22:13:00Z,B1,sr,50.25
2023-08-12T22:14:00Z,B1,sr,51.666666666666664
2023-08-12T22:14:00Z,C1,sr,93
2023-08-12T22:15:00Z,C1,sr,93
2023-08-12T22:16:00Z,C1,sr,96
2023-08-12T22:22:00Z,Eldo,sr,242
2023-08-12T22:23:00Z,Eldo,sr,241.4
2023-08-12T22:24:00Z,B1,sr,94.66666666666667
2023-08-12T22:25:00Z,B1,sr,95
2023-08-12T22:26:00Z,B1,sr,96.33333333333333
2023-08-12T22:26:00Z,C1,sr,190.66666666666666
2023-08-12T22:27:00Z,C1,sr,201.33333333333334
2023-08-12T22:28:00Z,C1,sr,214
2023-08-12T22:36:00Z,B1,sr,175.33333333333334
2023-08-12T22:37:00Z,B1,sr,179.22222222222223
2023-08-12T22:38:00Z,B1,sr,187
2023-08-12T22:38:00Z,C1,sr,735.6666666666666
2023-08-12T22:39:00Z,C1,sr,794.6666666666666
2023-08-12T22:40:00Z,C1,sr,744.5
2023-08-12T22:48:00Z,B1,sr,262.5
2023-08-12T22:49:00Z,B1,sr,273.3333333333333
2023-08-12T22:50:00Z,B1,sr,299.14285714285717
